what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493192470464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493192494120
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493192496934
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493192499196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493192500366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493192920780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493192958274
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493192963021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493192981248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493192984579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493193070805
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493193075813
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493193077924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493193079418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493193136096
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493193150836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493193152993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493193154738
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493193165622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493193166695
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1493193166721
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493193168221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493193270952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493193278819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493193303033
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1493193307599
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493193318171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493193321104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493193322460
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194195441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194196877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194212647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194213974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194438073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194439940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194459707
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493194512349
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493194537851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194540412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194552208
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493194579804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194582147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194606992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194624075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194636863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493194638931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194664059
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194686223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493194688849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194695682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194702791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493194705345
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194709961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194720416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493194722921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194726778
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194745058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194747026
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194756095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493194762680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194771050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194808668
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493194829106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194830850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194918217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194919801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194924053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493194962727
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493194966941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493194968934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493194974576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493195003285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493195012993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493195018541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493195024870
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493195027059
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493195028763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493195033088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493195108684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493195131360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493195132497
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1493195132508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493195141809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493199044237
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1493199053063
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493199054940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493199387399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493199392522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493199631311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493199632016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493199699394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493199699733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493200135042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493200139173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493200201593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493200222705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493200224908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493200228894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493200230124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493200306703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493200335513
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493200349327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493200354436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493200359251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493200361169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493200379825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493200396248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493200455672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493200465994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493200471320
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493200472273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493204501307
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1493204511648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493204604586
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493204617664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493204620186
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1493204666838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493204676607
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1493204682147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493204692114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493204701905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493204713380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493204717731
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1493204720776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493204723335
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1493204725999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493204742561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493204748072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493204751341
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493204820316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493204826852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208276451
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1493208280492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208297483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208309400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493208318819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208320594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208338759
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493208367294
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208376763
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208384776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493208398954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208400071
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208409662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493208454318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493208466413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493208469510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208470702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208487071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493208489468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493208518510
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493208526323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493208528143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208529273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208544751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493208565829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493208583245
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493208585821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208586944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208596390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493208606993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208608753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208620614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493208622391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493208623445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493208627144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493208642184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493208645830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493208649320
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208650864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208661445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493208667434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493208689931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208700880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208712479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493208732974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493208734819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208735798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493208837844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209135311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209145498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209172717
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493209182192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209192836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493209195937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209197445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209217369
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493209244451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493209255500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493209267257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209269220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209329184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209338487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493209341326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209343349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209388512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209399596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493209401793
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209402841
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209430464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493209483463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493209492821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493209509885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209513451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209596854
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209612642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493209632820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209637194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209643306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209648521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209655766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209661950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209666417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209674434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209678617
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209685001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209690094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493209694676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209697265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209726974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209741281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493209743583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209745273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209764718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493209774364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493209789379
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493209791981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493209793087
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210375218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210379500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210397617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210401768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210408368
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493210408385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210408799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210410705
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1493210411985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210476788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210491555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493210496310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493210498168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210529611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210537144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493210539338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210554011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210564305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493210566530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493210579225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493210616410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210617597
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493210639743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493210652900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493210679577
